class,ensembl,gene_symbol
post_treatment_only,ENSG00000064607,SUGP2
post_treatment_only,ENSG00000064651,SLC12A2
post_treatment_only,ENSG00000064703,DDX20
post_treatment_only,ENSG00000064726,BTBD1
post_treatment_only,ENSG00000064932,SBNO2
post_treatment_only,ENSG00000064933,PMS1
post_treatment_only,ENSG00000064989,CALCRL
post_treatment_only,ENSG00000065060,UHRF1BP1
post_treatment_only,ENSG00000065150,IPO5
post_treatment_only,ENSG00000065183,WDR3
post_treatment_only,ENSG00000065268,WDR18
post_treatment_only,ENSG00000065308,TRAM2
post_treatment_only,ENSG00000065320,NTN1
post_treatment_only,ENSG00000065357,DGKA
post_treatment_only,ENSG00000065457,ADAT1
post_treatment_only,ENSG00000065491,TBC1D22B
post_treatment_only,ENSG00000065526,SPEN
post_treatment_only,ENSG00000065600,TMEM206
post_treatment_only,ENSG00000065665,SEC61A2
post_treatment_only,ENSG00000065675,PRKCQ
post_treatment_only,ENSG00000065802,ASB1
post_treatment_only,ENSG00000065809,FAM107B
post_treatment_only,ENSG00000065882,TBC1D1
post_treatment_only,ENSG00000065883,CDK13
post_treatment_only,ENSG00000065923,SLC9A7
post_treatment_only,ENSG00000065970,FOXJ2
post_treatment_only,ENSG00000065978,YBX1
post_treatment_only,ENSG00000066044,ELAVL1
post_treatment_only,ENSG00000066135,KDM4A
post_treatment_only,ENSG00000066294,CD84
post_treatment_only,ENSG00000066336,SPI1
post_treatment_only,ENSG00000066427,ATXN3
post_treatment_only,ENSG00000066455,GOLGA5
post_treatment_only,ENSG00000066583,ISOC1
post_treatment_only,ENSG00000066654,THUMPD1
post_treatment_only,ENSG00000066855,MTFR1
post_treatment_only,ENSG00000066933,MYO9A
post_treatment_only,ENSG00000067057,PFKP
post_treatment_only,ENSG00000067141,NEO1
post_treatment_only,ENSG00000067167,TRAM1
post_treatment_only,ENSG00000067182,TNFRSF1A
post_treatment_only,ENSG00000067191,CACNB1
post_treatment_only,ENSG00000067221,STOML1
post_treatment_only,ENSG00000067248,DHX29
post_treatment_only,ENSG00000067445,TRO
post_treatment_only,ENSG00000067533,RRP15
post_treatment_only,ENSG00000067798,NAV3
post_treatment_only,ENSG00000067992,PDK3
post_treatment_only,ENSG00000068079,IFI35
post_treatment_only,ENSG00000068097,HEATR6
post_treatment_only,ENSG00000068323,TFE3
post_treatment_only,ENSG00000068438,FTSJ1
post_treatment_only,ENSG00000068654,POLR1A
post_treatment_only,ENSG00000068724,TTC7A
post_treatment_only,ENSG00000068784,SRBD1
post_treatment_only,ENSG00000068796,KIF2A
post_treatment_only,ENSG00000068878,PSME4
post_treatment_only,ENSG00000068912,ERLEC1
post_treatment_only,ENSG00000069188,SDK2
post_treatment_only,ENSG00000069275,NUCKS1
post_treatment_only,ENSG00000069345,DNAJA2
post_treatment_only,ENSG00000069399,BCL3
post_treatment_only,ENSG00000069493,CLEC2D
post_treatment_only,ENSG00000069667,RORA
post_treatment_only,ENSG00000069966,GNB5
post_treatment_only,ENSG00000070018,LRP6
post_treatment_only,ENSG00000070047,PHRF1
post_treatment_only,ENSG00000070061,IKBKAP
post_treatment_only,ENSG00000070087,PFN2
post_treatment_only,ENSG00000070214,SLC44A1
post_treatment_only,ENSG00000070366,SMG6
post_treatment_only,ENSG00000070413,DGCR2
post_treatment_only,ENSG00000070614,NDST1
post_treatment_only,ENSG00000070756,PABPC1
post_treatment_only,ENSG00000070761,C16orf80
post_treatment_only,ENSG00000070882,OSBPL3
post_treatment_only,ENSG00000070950,RAD18
post_treatment_only,ENSG00000070961,ATP2B1
post_treatment_only,ENSG00000071073,MGAT4A
post_treatment_only,ENSG00000071205,ARHGAP10
post_treatment_only,ENSG00000071242,RPS6KA2
post_treatment_only,ENSG00000071462,WBSCR22
post_treatment_only,ENSG00000071564,TCF3
post_treatment_only,ENSG00000071575,TRIB2
post_treatment_only,ENSG00000071626,DAZAP1
post_treatment_only,ENSG00000071794,HLTF
post_treatment_only,ENSG00000071994,PDCD2
post_treatment_only,ENSG00000072042,RDH11
post_treatment_only,ENSG00000072134,EPN2
post_treatment_only,ENSG00000072274,TFRC
post_treatment_only,ENSG00000072415,MPP5
post_treatment_only,ENSG00000072736,NFATC3
post_treatment_only,ENSG00000072803,FBXW11
post_treatment_only,ENSG00000072858,SIDT1
post_treatment_only,ENSG00000072952,MRVI1
post_treatment_only,ENSG00000073111,MCM2
post_treatment_only,ENSG00000073331,ALPK1
post_treatment_only,ENSG00000073417,PDE8A
post_treatment_only,ENSG00000073536,NLE1
post_treatment_only,ENSG00000073584,SMARCE1
post_treatment_only,ENSG00000073712,FERMT2
post_treatment_only,ENSG00000073737,DHRS9
post_treatment_only,ENSG00000073849,ST6GAL1
post_treatment_only,ENSG00000074201,CLNS1A
post_treatment_only,ENSG00000074219,TEAD2
post_treatment_only,ENSG00000074356,C17orf85
post_treatment_only,ENSG00000074410,CA12
post_treatment_only,ENSG00000074527,NTN4
post_treatment_only,ENSG00000074582,BCS1L
post_treatment_only,ENSG00000074621,SLC24A1
post_treatment_only,ENSG00000074657,ZNF532
post_treatment_only,ENSG00000074660,SCARF1
post_treatment_only,ENSG00000074695,LMAN1
post_treatment_only,ENSG00000074696,PTPLAD1
post_treatment_only,ENSG00000074706,IPCEF1
post_treatment_only,ENSG00000074755,ZZEF1
post_treatment_only,ENSG00000074966,TXK
post_treatment_only,ENSG00000075035,WSCD2
post_treatment_only,ENSG00000075131,TIPIN
post_treatment_only,ENSG00000075223,SEMA3C
post_treatment_only,ENSG00000075240,GRAMD4
post_treatment_only,ENSG00000075292,ZNF638
post_treatment_only,ENSG00000075336,TIMM21
post_treatment_only,ENSG00000075340,ADD2
post_treatment_only,ENSG00000075391,RASAL2
post_treatment_only,ENSG00000075399,VPS9D1
post_treatment_only,ENSG00000075407,ZNF37A
post_treatment_only,ENSG00000075539,FRYL
post_treatment_only,ENSG00000075711,DLG1
post_treatment_only,ENSG00000075790,BCAP29
post_treatment_only,ENSG00000075914,EXOSC7
post_treatment_only,ENSG00000075945,KIFAP3
post_treatment_only,ENSG00000075975,MKRN2
post_treatment_only,ENSG00000076043,REXO2
post_treatment_only,ENSG00000076201,PTPN23
post_treatment_only,ENSG00000076242,MLH1
post_treatment_only,ENSG00000076248,UNG
post_treatment_only,ENSG00000076258,FMO4
post_treatment_only,ENSG00000076321,KLHL20
post_treatment_only,ENSG00000076555,ACACB
post_treatment_only,ENSG00000076604,TRAF4
post_treatment_only,ENSG00000076650,GPATCH1
post_treatment_only,ENSG00000076662,ICAM3
post_treatment_only,ENSG00000076770,MBNL3
post_treatment_only,ENSG00000076984,MAP2K7
post_treatment_only,ENSG00000077044,DGKD
post_treatment_only,ENSG00000077092,RARB
post_treatment_only,ENSG00000077097,TOP2B
post_treatment_only,ENSG00000077232,DNAJC10
post_treatment_only,ENSG00000077380,DYNC1I2
post_treatment_only,ENSG00000077616,NAALAD2
post_treatment_only,ENSG00000077684,JADE1
post_treatment_only,ENSG00000077713,SLC25A43
post_treatment_only,ENSG00000077782,FGFR1
post_treatment_only,ENSG00000078018,MAP2
post_treatment_only,ENSG00000078043,PIAS2
post_treatment_only,ENSG00000078177,N4BP2
post_treatment_only,ENSG00000078246,TULP3
post_treatment_only,ENSG00000078269,SYNJ2
post_treatment_only,ENSG00000078403,MLLT10
post_treatment_only,ENSG00000078589,P2RY10
post_treatment_only,ENSG00000078674,PCM1
post_treatment_only,ENSG00000078687,TNRC6C
post_treatment_only,ENSG00000078699,CBFA2T2
post_treatment_only,ENSG00000078747,ITCH
post_treatment_only,ENSG00000078804,TP53INP2
post_treatment_only,ENSG00000078967,UBE2D4
post_treatment_only,ENSG00000079134,THOC1
post_treatment_only,ENSG00000079313,REXO1
post_treatment_only,ENSG00000079335,CDC14A
post_treatment_only,ENSG00000079385,CEACAM1
post_treatment_only,ENSG00000079387,SENP1
post_treatment_only,ENSG00000079435,LIPE
post_treatment_only,ENSG00000079482,OPHN1
post_treatment_only,ENSG00000079616,KIF22
post_treatment_only,ENSG00000079691,LRRC16A
post_treatment_only,ENSG00000079785,DDX1
post_treatment_only,ENSG00000079931,MOXD1
post_treatment_only,ENSG00000079974,RABL2B
post_treatment_only,ENSG00000080200,CRYBG3
post_treatment_only,ENSG00000080298,RFX3
post_treatment_only,ENSG00000080345,RIF1
post_treatment_only,ENSG00000080546,SESN1
post_treatment_only,ENSG00000080561,MID2
post_treatment_only,ENSG00000080573,COL5A3
post_treatment_only,ENSG00000080603,SRCAP
post_treatment_only,ENSG00000080608,KIAA0020
post_treatment_only,ENSG00000080802,CNOT4
post_treatment_only,ENSG00000080819,CPOX
post_treatment_only,ENSG00000080822,CLDND1
post_treatment_only,ENSG00000080839,RBL1
post_treatment_only,ENSG00000080854,IGSF9B
post_treatment_only,ENSG00000081014,AP4E1
post_treatment_only,ENSG00000081052,COL4A4
post_treatment_only,ENSG00000081059,TCF7
post_treatment_only,ENSG00000081177,EXD2
post_treatment_only,ENSG00000081189,MEF2C
post_treatment_only,ENSG00000081307,UBA5
post_treatment_only,ENSG00000081386,ZNF510
post_treatment_only,ENSG00000081665,ZNF506
post_treatment_only,ENSG00000081721,DUSP12
post_treatment_only,ENSG00000081923,ATP8B1
post_treatment_only,ENSG00000082014,SMARCD3
post_treatment_only,ENSG00000082153,BZW1
post_treatment_only,ENSG00000082213,C5orf22
post_treatment_only,ENSG00000082269,FAM135A
post_treatment_only,ENSG00000082438,COBLL1
post_treatment_only,ENSG00000082512,TRAF5
post_treatment_only,ENSG00000082898,XPO1
post_treatment_only,ENSG00000083093,PALB2
post_treatment_only,ENSG00000083097,DOPEY1
post_treatment_only,ENSG00000083099,LYRM2
post_treatment_only,ENSG00000083123,BCKDHB
post_treatment_only,ENSG00000083444,PLOD1
post_treatment_only,ENSG00000083454,P2RX5
post_treatment_only,ENSG00000083457,ITGAE
post_treatment_only,ENSG00000083535,PIBF1
post_treatment_only,ENSG00000083544,TDRD3
post_treatment_only,ENSG00000083635,NUFIP1
post_treatment_only,ENSG00000083720,OXCT1
post_treatment_only,ENSG00000083814,ZNF671
post_treatment_only,ENSG00000083817,ZNF416
post_treatment_only,ENSG00000083838,ZNF446
post_treatment_only,ENSG00000083896,YTHDC1
post_treatment_only,ENSG00000084090,STARD7
post_treatment_only,ENSG00000084092,NOA1
post_treatment_only,ENSG00000084093,REST
post_treatment_only,ENSG00000084463,WBP11
post_treatment_only,ENSG00000084652,TXLNA
post_treatment_only,ENSG00000084693,AGBL5
post_treatment_only,ENSG00000084774,CAD
post_treatment_only,ENSG00000085063,CD59
post_treatment_only,ENSG00000085224,ATRX
post_treatment_only,ENSG00000085231,TAF9
post_treatment_only,ENSG00000085382,HACE1
post_treatment_only,ENSG00000085415,SEH1L
post_treatment_only,ENSG00000085514,PILRA
post_treatment_only,ENSG00000085552,IGSF9
post_treatment_only,ENSG00000085563,ABCB1
post_treatment_only,ENSG00000085721,RRN3
post_treatment_only,ENSG00000085788,DDHD2
post_treatment_only,ENSG00000085831,TTC39A
post_treatment_only,ENSG00000085978,ATG16L1
post_treatment_only,ENSG00000085998,POMGNT1
post_treatment_only,ENSG00000086102,NFX1
post_treatment_only,ENSG00000086189,DIMT1
post_treatment_only,ENSG00000086200,IPO11
post_treatment_only,ENSG00000086475,SEPHS1
post_treatment_only,ENSG00000086504,MRPL28
post_treatment_only,ENSG00000086589,RBM22
post_treatment_only,ENSG00000086712,TXLNG
post_treatment_only,ENSG00000086758,HUWE1
post_treatment_only,ENSG00000086848,ALG9
post_treatment_only,ENSG00000087053,MTMR2
post_treatment_only,ENSG00000087087,SRRT
post_treatment_only,ENSG00000087095,NLK
post_treatment_only,ENSG00000087157,PGS1
post_treatment_only,ENSG00000087266,SH3BP2
post_treatment_only,ENSG00000087269,NOP14
post_treatment_only,ENSG00000087274,ADD1
post_treatment_only,ENSG00000087299,L2HGDH
post_treatment_only,ENSG00000087448,KLHL42
post_treatment_only,ENSG00000087470,DNM1L
post_treatment_only,ENSG00000087589,CASS4
post_treatment_only,ENSG00000087995,METTL2A
post_treatment_only,ENSG00000088179,PTPN4
post_treatment_only,ENSG00000088205,DDX18
post_treatment_only,ENSG00000088247,KHSRP
post_treatment_only,ENSG00000088298,EDEM2
post_treatment_only,ENSG00000088387,DOCK9
post_treatment_only,ENSG00000088451,TGDS
post_treatment_only,ENSG00000088543,C3orf18
post_treatment_only,ENSG00000088808,PPP1R13B
post_treatment_only,ENSG00000088812,ATRN
post_treatment_only,ENSG00000088832,FKBP1A
post_treatment_only,ENSG00000088854,C20orf194
post_treatment_only,ENSG00000088876,ZNF343
post_treatment_only,ENSG00000089009,RPL6
post_treatment_only,ENSG00000089022,MAPKAPK5
post_treatment_only,ENSG00000089050,RBBP9
post_treatment_only,ENSG00000089063,TMEM230
post_treatment_only,ENSG00000089094,KDM2B
post_treatment_only,ENSG00000089123,TASP1
post_treatment_only,ENSG00000089154,GCN1L1
post_treatment_only,ENSG00000089163,SIRT4
post_treatment_only,ENSG00000089177,KIF16B
post_treatment_only,ENSG00000089195,TRMT6
post_treatment_only,ENSG00000089220,PEBP1
post_treatment_only,ENSG00000089351,GRAMD1A
post_treatment_only,ENSG00000089486,CDIP1
post_treatment_only,ENSG00000089737,DDX24
post_treatment_only,ENSG00000089775,ZBTB25
post_treatment_only,ENSG00000090339,ICAM1
post_treatment_only,ENSG00000090447,TFAP4
post_treatment_only,ENSG00000090470,PDCD7
post_treatment_only,ENSG00000090530,LEPREL1
post_treatment_only,ENSG00000090565,RAB11FIP3
post_treatment_only,ENSG00000090612,ZNF268
post_treatment_only,ENSG00000090615,GOLGA3
post_treatment_only,ENSG00000090621,PABPC4
post_treatment_only,ENSG00000090686,USP48
post_treatment_only,ENSG00000090857,PDPR
post_treatment_only,ENSG00000090861,AARS
post_treatment_only,ENSG00000090905,TNRC6A
post_treatment_only,ENSG00000090920,ENSG00000090920
post_treatment_only,ENSG00000090975,PITPNM2
post_treatment_only,ENSG00000091009,RBM27
post_treatment_only,ENSG00000091106,NLRC4
post_treatment_only,ENSG00000091127,PUS7
post_treatment_only,ENSG00000091129,NRCAM
post_treatment_only,ENSG00000091157,WDR7
post_treatment_only,ENSG00000091181,IL5RA
post_treatment_only,ENSG00000091409,ITGA6
post_treatment_only,ENSG00000091483,FH
post_treatment_only,ENSG00000091490,SEL1L3
post_treatment_only,ENSG00000091527,CDV3
post_treatment_only,ENSG00000091536,MYO15A
post_treatment_only,ENSG00000091542,ALKBH5
post_treatment_only,ENSG00000091651,ORC6
post_treatment_only,ENSG00000091732,ZC3HC1
post_treatment_only,ENSG00000091972,CD200
post_treatment_only,ENSG00000092010,PSME1
post_treatment_only,ENSG00000092036,HAUS4
post_treatment_only,ENSG00000092108,SCFD1
post_treatment_only,ENSG00000092148,HECTD1
post_treatment_only,ENSG00000092201,SUPT16H
post_treatment_only,ENSG00000092439,TRPM7
post_treatment_only,ENSG00000092847,AGO1
post_treatment_only,ENSG00000092978,GPATCH2
post_treatment_only,ENSG00000093183,SEC22C
post_treatment_only,ENSG00000094631,HDAC6
post_treatment_only,ENSG00000094841,UPRT
post_treatment_only,ENSG00000094880,CDC23
post_treatment_only,ENSG00000094914,AAAS
post_treatment_only,ENSG00000094916,CBX5
post_treatment_only,ENSG00000095002,MSH2
post_treatment_only,ENSG00000095139,ARCN1
post_treatment_only,ENSG00000095209,TMEM38B
post_treatment_only,ENSG00000095261,PSMD5
post_treatment_only,ENSG00000095397,DFNB31
post_treatment_only,ENSG00000095539,SEMA4G
post_treatment_only,ENSG00000095585,BLNK
post_treatment_only,ENSG00000095637,SORBS1
post_treatment_only,ENSG00000095951,HIVEP1
post_treatment_only,ENSG00000096070,BRPF3
post_treatment_only,ENSG00000096093,EFHC1
post_treatment_only,ENSG00000096384,HSP90AB1
post_treatment_only,ENSG00000096401,CDC5L
post_treatment_only,ENSG00000096654,ZNF184
post_treatment_only,ENSG00000096717,SIRT1
post_treatment_only,ENSG00000096872,IFT74
post_treatment_only,ENSG00000097007,ABL1
post_treatment_only,ENSG00000099204,ABLIM1
post_treatment_only,ENSG00000099219,ERMP1
post_treatment_only,ENSG00000099282,TSPAN15
post_treatment_only,ENSG00000099381,SETD1A
post_treatment_only,ENSG00000099622,CIRBP
post_treatment_only,ENSG00000099783,HNRNPM
post_treatment_only,ENSG00000099810,MTAP
post_treatment_only,ENSG00000099821,POLRMT
post_treatment_only,ENSG00000099840,IZUMO4
post_treatment_only,ENSG00000099860,GADD45B
post_treatment_only,ENSG00000099904,ZDHHC8
post_treatment_only,ENSG00000099910,KLHL22
post_treatment_only,ENSG00000099942,CRKL
post_treatment_only,ENSG00000099953,MMP11
post_treatment_only,ENSG00000099954,CECR2
post_treatment_only,ENSG00000099968,BCL2L13
post_treatment_only,ENSG00000099985,OSM
post_treatment_only,ENSG00000100014,SPECC1L
post_treatment_only,ENSG00000100023,PPIL2
post_treatment_only,ENSG00000100027,YPEL1
post_treatment_only,ENSG00000100029,PES1
post_treatment_only,ENSG00000100033,PRODH
post_treatment_only,ENSG00000100055,CYTH4
post_treatment_only,ENSG00000100065,CARD10
post_treatment_only,ENSG00000100084,HIRA
post_treatment_only,ENSG00000100095,SEZ6L
post_treatment_only,ENSG00000100099,HPS4
post_treatment_only,ENSG00000100100,PIK3IP1
post_treatment_only,ENSG00000100104,SRRD
post_treatment_only,ENSG00000100105,PATZ1
post_treatment_only,ENSG00000100124,ANKRD54
post_treatment_only,ENSG00000100150,DEPDC5
post_treatment_only,ENSG00000100154,TTC28
post_treatment_only,ENSG00000100207,TCF20
post_treatment_only,ENSG00000100211,CBY1
post_treatment_only,ENSG00000100216,TOMM22
post_treatment_only,ENSG00000100241,SBF1
post_treatment_only,ENSG00000100271,TTLL1
post_treatment_only,ENSG00000100284,TOM1
post_treatment_only,ENSG00000100296,THOC5
post_treatment_only,ENSG00000100297,MCM5
post_treatment_only,ENSG00000100316,RPL3
post_treatment_only,ENSG00000100319,ZMAT5
post_treatment_only,ENSG00000100324,TAB1
post_treatment_only,ENSG00000100335,MIEF1
post_treatment_only,ENSG00000100336,APOL4
post_treatment_only,ENSG00000100342,APOL1
post_treatment_only,ENSG00000100346,CACNA1I
post_treatment_only,ENSG00000100353,EIF3D
post_treatment_only,ENSG00000100359,SGSM3
post_treatment_only,ENSG00000100365,NCF4
post_treatment_only,ENSG00000100372,SLC25A17
post_treatment_only,ENSG00000100380,ST13
post_treatment_only,ENSG00000100385,IL2RB
post_treatment_only,ENSG00000100403,ZC3H7B
post_treatment_only,ENSG00000100413,POLR3H
post_treatment_only,ENSG00000100416,TRMU
post_treatment_only,ENSG00000100425,BRD1
post_treatment_only,ENSG00000100426,ZBED4
post_treatment_only,ENSG00000100433,KCNK10
post_treatment_only,ENSG00000100442,FKBP3
post_treatment_only,ENSG00000100478,AP4S1
post_treatment_only,ENSG00000100490,CDKL1
post_treatment_only,ENSG00000100504,PYGL
post_treatment_only,ENSG00000100505,TRIM9
post_treatment_only,ENSG00000100522,GNPNAT1
post_treatment_only,ENSG00000100568,VTI1B
post_treatment_only,ENSG00000100575,TIMM9
post_treatment_only,ENSG00000100578,KIAA0586
post_treatment_only,ENSG00000100580,TMED8
post_treatment_only,ENSG00000100600,LGMN
post_treatment_only,ENSG00000100601,ALKBH1
post_treatment_only,ENSG00000100603,SNW1
post_treatment_only,ENSG00000100629,CEP128
post_treatment_only,ENSG00000100664,EIF5
post_treatment_only,ENSG00000100721,TCL1A
post_treatment_only,ENSG00000100722,ZC3H14
post_treatment_only,ENSG00000100749,VRK1
post_treatment_only,ENSG00000100784,RPS6KA5
post_treatment_only,ENSG00000100796,SMEK1
post_treatment_only,ENSG00000100811,YY1
post_treatment_only,ENSG00000100813,ACIN1
post_treatment_only,ENSG00000100814,CCNB1IP1
post_treatment_only,ENSG00000100815,TRIP11
post_treatment_only,ENSG00000100823,APEX1
post_treatment_only,ENSG00000100852,ARHGAP5
post_treatment_only,ENSG00000100883,SRP54
