sample_code,Neutrophil,T_cell,Monocyte,B_cell,NK_cell,NLR_score,label,arm
S133_DX,-0.20898582724945006,1.0760114851741205,-0.6498339319438531,1.8144378558597574,0.163721975729866,-1.2849973124235705,0,DX
S134_DX,-0.1752588141426457,0.2900503451786454,-0.2546711789829451,0.8577230027513952,0.49577609172218606,-0.46530915932129113,0,DX
S135_DX,0.1859376297840781,-1.4340905902973302,0.15369726646915424,-0.056804883500468605,0.9391645044537302,1.6200282200814082,0,DX
S137_DX,-0.30466154006737417,0.5450982534407774,-0.5640732121757555,0.7181638626646644,0.948080628507844,-0.8497597935081516,0,DX
S138_DX,1.1942571347262592,-1.0413194388358138,-0.10756076864560327,-0.9403475755518427,-0.8719251098713108,2.235576573562073,0,DX
S139_DX,-0.22342093571414476,1.0743282412551578,0.19389205249201735,0.13195997332660722,-0.11729484332146552,-1.2977491769693026,0,DX
S13_DX,-0.22394159378141,-0.18918781857497624,-0.32070895716377784,-0.2618633829186503,0.19619558551940616,-0.034753775206433746,0,DX
S140_DX,0.4332580242904506,0.9547483933739764,-0.30314015815776996,0.4473068116118812,0.12255877240698276,-0.5214903690835258,0,DX
S141_DX,-0.3478672117327532,0.06958570068710908,-0.0586928434335459,0.6778616066841892,2.1379540709605918,-0.41745291241986227,0,DX
S142_DX,0.7442778908778304,-1.2664038691605808,0.12362291177188135,-2.0343545649889783,-2.2309633620218237,2.0106817600384113,0,DX
S144_DX,0.23057451150352826,-0.5044767539479462,0.5569757139932984,0.4338134063627363,-0.26505924703838085,0.7350512654514745,0,DX
S145_DX,0.10636686449222628,0.06673410333843226,-0.6483576881504138,1.3725960242789774,-0.4715746336127193,0.03963276115379402,0,DX
S146_DX,0.32974029006815114,-0.29471423107442735,-0.44631187349052187,0.30680201001574053,0.31058620352941924,0.6244545211425785,0,DX
S147_DX,-0.10648512464887429,-0.04228174292313826,0.5402117706486685,1.1345475096136324,0.9383487938364306,-0.06420338172573603,0,DX
S149_DX,-0.08024746151917068,1.0310149296531959,-0.7650317188457171,1.0497968458335578,0.6135023740912456,-1.1112623911723665,0,DX
S150_DX,-0.5893562977841003,0.7254127583471522,-0.30125590950978515,0.9844456553190613,-0.1877780305313487,-1.3147690561312526,0,DX
S152_DX,-0.32615391580848546,-0.3114446551086842,0.8092789706862362,0.319471583077197,0.43873858458714227,-0.014709260699801274,0,DX
S153_DX,0.2010401894348227,0.16431086136791678,0.9276414120409253,0.5647098465556785,-0.18871888399425873,0.03672932806690593,0,DX
S154_DX,0.3293559470808916,-0.9286650293132729,0.43439021610259715,-0.8588820523652326,-0.8532856760430599,1.2580209763941645,0,DX
S155_DX,-1.2144597271564732,1.0990780892004584,0.1277402499086307,0.4911528836810435,0.18182311603576531,-2.3135378163569316,0,DX
S156_DX,-0.2894881541505368,-0.3597917824835949,0.6982478391288979,-0.7855680622354098,0.23412114228765618,0.07030362833305809,0,DX
S159_DX,0.9824023012555758,1.3561372089005452,-0.7193133415139815,0.1512277797097689,0.8893225672579594,-0.3737349076449694,0,DX
S160_DX,0.2596276565482388,-0.24035499084753578,-0.3392104171718385,-0.575783896158144,-1.1767687697565374,0.4999826473957746,0,DX
S161_DX,-0.38999394653567165,0.9862859683976554,-0.3497775769553558,0.5274929373459123,0.09711249375684985,-1.3762799149333271,0,DX
S162_DX,-0.39210889266009596,0.21531411036059492,0.27274021161417383,0.2036767016345994,-0.551049237112229,-0.6074230030206909,0,DX
S163_DX,0.09535829750432023,-0.2847746731979098,-0.5184429960694313,0.2342352473869513,-0.9446212086069621,0.38013297070223,1,DX
S167_DX,-0.276375853944076,0.7579716365474326,0.05732733166728442,-0.20228552675919653,1.2387536790172626,-1.0343474904915086,0,DX
S168_DX,0.43823309517383585,-0.05982054359778732,-0.0012305770997447546,-0.47898831465149255,-0.2683765007287035,0.4980536387716232,1,DX
S169_DX,0.08107572602687571,-0.8222539700395607,-0.4426020936853473,-1.1568237451432493,-0.6236586403956095,0.9033296960664364,1,DX
S170_DX,-0.3241549726552219,-1.2174226388405704,0.89465241456854,-0.8422587056069087,-0.7232421606378131,0.8932676661853485,0,DX
S171_DX,-0.03590155402430281,0.43206059486978854,1.6849745365477982,-0.6097229361417263,0.3945200012252575,-0.4679621488940914,0,DX
S19_DX,0.3474537419100427,-2.0999393094499874,0.06106438291514049,-2.9341639751371833,-2.187781896969888,2.44739305136003,1,DX
S20_DX,0.2832160363646584,-1.3423555666551032,1.289352817827618,-1.3410562540107709,-1.213721355570421,1.6255716030197616,0,DX
S21_DX,-0.4227937528745708,0.7777974531804921,-0.02366092076239728,0.3926666737199271,0.47989024748150294,-1.200591206055063,1,DX
S22_DX,-0.21331808639631117,0.7093220014484777,0.7561098211568001,0.8065184801746135,0.5263330763294584,-0.9226400878447889,0,DX
S24_DX,-0.21684380776561674,0.3305116138982949,-0.44047110901854,0.2957986232686813,-0.4603729678499545,-0.5473554216639116,0,DX
S27_DX,1.7124975851045539,-0.7571128789531034,0.0741740249396771,-1.1075009195860586,-0.1517103926570369,2.4696104640576575,1,DX
S29_DX,0.7149863457431633,-1.116662601076867,0.302094733121781,-2.1020754879070074,-0.7272425316544036,1.8316489468200303,0,DX
S30_DX,-0.30706507971900143,0.6045129237082438,-0.7637055733129982,1.1987587916036972,0.22122799458464626,-0.9115780034272453,0,DX
